Log(E/eV)	r [M]	Theta	Synchr	Brems ei
8.44444	24.8905	0.796006	-80.018	-69.0772
9.66667	24.8905	0.796006	-78.7958	-68.9241
10.8889	24.8905	0.796006	-77.5736	-68.8112
12.1111	24.8905	0.796006	-76.3513	-68.7216
13.3333	24.8905	0.796006	-75.1291	-68.6474
14.5556	24.8905	0.796006	-73.9069	-68.584
15.7778	24.8905	0.796006	-72.6847	-68.5287
17	24.8905	0.796006	-71.4624	-68.4797
6	25.1435	0.796006	-82.3557	-69.8078
7.22222	25.1435	0.796006	-81.1335	-69.2358
8.44444	25.1435	0.796006	-79.9113	-68.9972
9.66667	25.1435	0.796006	-78.689	-68.8441
10.8889	25.1435	0.796006	-77.4668	-68.7311
12.1111	25.1435	0.796006	-76.2446	-68.6415
13.3333	25.1435	0.796006	-75.0224	-68.5673
14.5556	25.1435	0.796006	-73.8001	-68.504
15.7778	25.1435	0.796006	-72.5779	-68.4487
17	25.1435	0.796006	-71.3557	-68.3996
6	25.3964	0.796006	-82.2645	-69.7393
7.22222	25.3964	0.796006	-81.0422	-69.1673
8.44444	25.3964	0.796006	-79.82	-68.9287
9.66667	25.3964	0.796006	-78.5978	-68.7756
10.8889	25.3964	0.796006	-77.3756	-68.6627
12.1111	25.3964	0.796006	-76.1533	-68.5731
13.3333	25.3964	0.796006	-74.9311	-68.4989
14.5556	25.3964	0.796006	-73.7089	-68.4355
15.7778	25.3964	0.796006	-72.4867	-68.3802
17	25.3964	0.796006	-71.2645	-68.3312
6	25.6494	0.796006	-82.1878	-69.6819
7.22222	25.6494	0.796006	-80.9656	-69.1099
8.44444	25.6494	0.796006	-79.7434	-68.8713
9.66667	25.6494	0.796006	-78.5212	-68.7182
10.8889	25.6494	0.796006	-77.299	-68.6052
12.1111	25.6494	0.796006	-76.0767	-68.5156
13.3333	25.6494	0.796006	-74.8545	-68.4414
14.5556	25.6494	0.796006	-73.6323	-68.3781
15.7778	25.6494	0.796006	-72.4101	-68.3228
17	25.6494	0.796006	-71.1878	-68.2737
6	25.9023	0.796006	-82.125	-69.6348
7.22222	25.9023	0.796006	-80.9028	-69.0628
8.44444	25.9023	0.796006	-79.6806	-68.8242
9.66667	25.9023	0.796006	-78.4584	-68.6711
10.8889	25.9023	0.796006	-77.2362	-68.5581
12.1111	25.9023	0.796006	-76.0139	-68.4686
13.3333	25.9023	0.796006	-74.7917	-68.3943
14.5556	25.9023	0.796006	-73.5695	-68.331
15.7778	25.9023	0.796006	-72.3473	-68.2757
17	25.9023	0.796006	-71.125	-68.2266
6	26.1553	0.796006	-82.0753	-69.5975
7.22222	26.1553	0.796006	-80.8531	-69.0255
8.44444	26.1553	0.796006	-79.6309	-68.7869
9.66667	26.1553	0.796006	-78.4086	-68.6338
10.8889	26.1553	0.796006	-77.1864	-68.5208
12.1111	26.1553	0.796006	-75.9642	-68.4313
13.3333	26.1553	0.796006	-74.742	-68.357
14.5556	26.1553	0.796006	-73.5198	-68.2937
15.7778	26.1553	0.796006	-72.2975	-68.2384
17	26.1553	0.796006	-71.0753	-68.1893
6	26.4083	0.796006	-82.0379	-69.5694
7.22222	26.4083	0.796006	-80.8157	-68.9974
8.44444	26.4083	0.796006	-79.5935	-68.7589
9.66667	26.4083	0.796006	-78.3713	-68.6057
10.8889	26.4083	0.796006	-77.149	-68.4928
12.1111	26.4083	0.796006	-75.9268	-68.4032
13.3333	26.4083	0.796006	-74.7046	-68.329
14.5556	26.4083	0.796006	-73.4824	-68.2656
15.7778	26.4083	0.796006	-72.2601	-68.2103
17	26.4083	0.796006	-71.0379	-68.1613
6	26.6612	0.796006	-82.0122	-69.5502
7.22222	26.6612	0.796006	-80.79	-68.9781
8.44444	26.6612	0.796006	-79.5678	-68.7396
9.66667	26.6612	0.796006	-78.3455	-68.5865
10.8889	26.6612	0.796006	-77.1233	-68.4735
12.1111	26.6612	0.796006	-75.9011	-68.3839
13.3333	26.6612	0.796006	-74.6789	-68.3097
14.5556	26.6612	0.796006	-73.4566	-68.2463
15.7778	26.6612	0.796006	-72.2344	-68.191
17	26.6612	0.796006	-71.0122	-68.142
6	26.9142	0.796006	-81.9975	-69.5391
7.22222	26.9142	0.796006	-80.7753	-68.9671
8.44444	26.9142	0.796006	-79.5531	-68.7285
9.66667	26.9142	0.796006	-78.3308	-68.5754
10.8889	26.9142	0.796006	-77.1086	-68.4625
12.1111	26.9142	0.796006	-75.8864	-68.3729
13.3333	26.9142	0.796006	-74.6642	-68.2987
14.5556	26.9142	0.796006	-73.442	-68.2353
15.7778	26.9142	0.796006	-72.2197	-68.18
17	26.9142	0.796006	-70.9975	-68.131
6	27.1671	0.796006	-81.9933	-69.5359
7.22222	27.1671	0.796006	-80.771	-68.9639
8.44444	27.1671	0.796006	-79.5488	-68.7253
9.66667	27.1671	0.796006	-78.3266	-68.5722
10.8889	27.1671	0.796006	-77.1044	-68.4593
12.1111	27.1671	0.796006	-75.8821	-68.3697
13.3333	27.1671	0.796006	-74.6599	-68.2955
14.5556	27.1671	0.796006	-73.4377	-68.2321
15.7778	27.1671	0.796006	-72.2155	-68.1768
17	27.1671	0.796006	-70.9933	-68.1278
6	27.4201	0.796006	-81.9989	-69.5402
7.22222	27.4201	0.796006	-80.7767	-68.9681
8.44444	27.4201	0.796006	-79.5544	-68.7296
9.66667	27.4201	0.796006	-78.3322	-68.5765
10.8889	27.4201	0.796006	-77.11	-68.4635
12.1111	27.4201	0.796006	-75.8878	-68.3739
13.3333	27.4201	0.796006	-74.6655	-68.2997
14.5556	27.4201	0.796006	-73.4433	-68.2363
15.7778	27.4201	0.796006	-72.2211	-68.1811
17	27.4201	0.796006	-70.9989	-68.132
6	27.673	0.796006	-82.0138	-69.5514
7.22222	27.673	0.796006	-80.7916	-68.9794
8.44444	27.673	0.796006	-79.5694	-68.7408
9.66667	27.673	0.796006	-78.3472	-68.5877
10.8889	27.673	0.796006	-77.1249	-68.4747
12.1111	27.673	0.796006	-75.9027	-68.3851
13.3333	27.673	0.796006	-74.6805	-68.3109
14.5556	27.673	0.796006	-73.4583	-68.2476
15.7778	27.673	0.796006	-72.2361	-68.1923
17	27.673	0.796006	-71.0138	-68.1432
6	27.926	0.796006	-82.0376	-69.5692
7.22222	27.926	0.796006	-80.8154	-68.9972
8.44444	27.926	0.796006	-79.5932	-68.7586
9.66667	27.926	0.796006	-78.371	-68.6055
10.8889	27.926	0.796006	-77.1487	-68.4925
12.1111	27.926	0.796006	-75.9265	-68.403
13.3333	27.926	0.796006	-74.7043	-68.3288
14.5556	27.926	0.796006	-73.4821	-68.2654
15.7778	27.926	0.796006	-72.2598	-68.2101
17	27.926	0.796006	-71.0376	-68.1611
6	28.1789	0.796006	-82.0698	-69.5933
7.22222	28.1789	0.796006	-80.8476	-69.0213
8.44444	28.1789	0.796006	-79.6253	-68.7827
9.66667	28.1789	0.796006	-78.4031	-68.6296
10.8889	28.1789	0.796006	-77.1809	-68.5167
12.1111	28.1789	0.796006	-75.9587	-68.4271
13.3333	28.1789	0.796006	-74.7364	-68.3529
14.5556	28.1789	0.796006	-73.5142	-68.2895
15.7778	28.1789	0.796006	-72.292	-68.2342
17	28.1789	0.796006	-71.0698	-68.1852
6	28.4319	0.796006	-82.1098	-69.6234
7.22222	28.4319	0.796006	-80.8876	-69.0514
8.44444	28.4319	0.796006	-79.6654	-68.8128
9.66667	28.4319	0.796006	-78.4432	-68.6597
10.8889	28.4319	0.796006	-77.221	-68.5467
12.1111	28.4319	0.796006	-75.9987	-68.4572
13.3333	28.4319	0.796006	-74.7765	-68.3829
14.5556	28.4319	0.796006	-73.5543	-68.3196
15.7778	28.4319	0.796006	-72.3321	-68.2643
17	28.4319	0.796006	-71.1098	-68.2152
6	28.6848	0.796006	-82.1574	-69.6591
7.22222	28.6848	0.796006	-80.9352	-69.087
8.44444	28.6848	0.796006	-79.713	-68.8485
9.66667	28.6848	0.796006	-78.4907	-68.6954
10.8889	28.6848	0.796006	-77.2685	-68.5824
12.1111	28.6848	0.796006	-76.0463	-68.4928
13.3333	28.6848	0.796006	-74.8241	-68.4186
14.5556	28.6848	0.796006	-73.6019	-68.3552
15.7778	28.6848	0.796006	-72.3796	-68.3
17	28.6848	0.796006	-71.1574	-68.2509
6	28.9378	0.796006	-82.2121	-69.7
7.22222	28.9378	0.796006	-80.9898	-69.128
8.44444	28.9378	0.796006	-79.7676	-68.8895
9.66667	28.9378	0.796006	-78.5454	-68.7364
10.8889	28.9378	0.796006	-77.3232	-68.6234
12.1111	28.9378	0.796006	-76.101	-68.5338
13.3333	28.9378	0.796006	-74.8787	-68.4596
14.5556	28.9378	0.796006	-73.6565	-68.3962
15.7778	28.9378	0.796006	-72.4343	-68.3409
17	28.9378	0.796006	-71.2121	-68.2919
6	29.1907	0.796006	-82.2734	-69.7461
7.22222	29.1907	0.796006	-81.0512	-69.1741
8.44444	29.1907	0.796006	-79.829	-68.9355
9.66667	29.1907	0.796006	-78.6068	-68.7824
10.8889	29.1907	0.796006	-77.3845	-68.6694
12.1111	29.1907	0.796006	-76.1623	-68.5798
13.3333	29.1907	0.796006	-74.9401	-68.5056
14.5556	29.1907	0.796006	-73.7179	-68.4423
15.7778	29.1907	0.796006	-72.4957	-68.387
17	29.1907	0.796006	-71.2734	-68.3379
6	4.14844	0.811614	0	0
7.22222	4.14844	0.811614	0	0
8.44444	4.14844	0.811614	0	0
9.66667	4.14844	0.811614	0	0
10.8889	4.14844	0.811614	0	0
12.1111	4.14844	0.811614	0	0
13.3333	4.14844	0.811614	0	0
14.5556	4.14844	0.811614	0	0
15.7778	4.14844	0.811614	0	0
17	4.14844	0.811614	0	0
6	4.40139	0.811614	0	0
7.22222	4.40139	0.811614	0	0
8.44444	4.40139	0.811614	0	0
9.66667	4.40139	0.811614	0	0
10.8889	4.40139	0.811614	0	0
12.1111	4.40139	0.811614	0	0
13.3333	4.40139	0.811614	0	0
14.5556	4.40139	0.811614	0	0
15.7778	4.40139	0.811614	0	0
17	4.40139	0.811614	0	0
6	4.65434	0.811614	0	0
7.22222	4.65434	0.811614	0	0
8.44444	4.65434	0.811614	0	0
9.66667	4.65434	0.811614	0	0
10.8889	4.65434	0.811614	0	0
12.1111	4.65434	0.811614	0	0
13.3333	4.65434	0.811614	0	0
14.5556	4.65434	0.811614	0	0
15.7778	4.65434	0.811614	0	0
17	4.65434	0.811614	0	0
6	4.90729	0.811614	0	0
7.22222	4.90729	0.811614	0	0
8.44444	4.90729	0.811614	0	0
9.66667	4.90729	0.811614	0	0
10.8889	4.90729	0.811614	0	0
12.1111	4.90729	0.811614	0	0
13.3333	4.90729	0.811614	0	0
14.5556	4.90729	0.811614	0	0
15.7778	4.90729	0.811614	0	0
17	4.90729	0.811614	0	0
6	5.16025	0.811614	0	0
7.22222	5.16025	0.811614	0	0
8.44444	5.16025	0.811614	0	0
9.66667	5.16025	0.811614	0	0
10.8889	5.16025	0.811614	0	0
12.1111	5.16025	0.811614	0	0
13.3333	5.16025	0.811614	0	0
14.5556	5.16025	0.811614	0	0
15.7778	5.16025	0.811614	0	0
17	5.16025	0.811614	0	0
6	5.4132	0.811614	0	0
7.22222	5.4132	0.811614	0	0
8.44444	5.4132	0.811614	0	0
9.66667	5.4132	0.811614	0	0
10.8889	5.4132	0.811614	0	0
12.1111	5.4132	0.811614	0	0
13.3333	5.4132	0.811614	0	0
14.5556	5.4132	0.811614	0	0
15.7778	5.4132	0.811614	0	0
17	5.4132	0.811614	0	0
6	5.66615	0.811614	0	0
7.22222	5.66615	0.811614	0	0
8.44444	5.66615	0.811614	0	0
9.66667	5.66615	0.811614	0	0
10.8889	5.66615	0.811614	0	0
12.1111	5.66615	0.811614	0	0
13.3333	5.66615	0.811614	0	0
14.5556	5.66615	0.811614	0	0
15.7778	5.66615	0.811614	0	0
17	5.66615	0.811614	0	0
6	5.9191	0.811614	0	0
7.22222	5.9191	0.811614	0	0
8.44444	5.9191	0.811614	0	0
9.66667	5.9191	0.811614	0	0
10.8889	5.9191	0.811614	0	0
12.1111	5.9191	0.811614	0	0
13.3333	5.9191	0.811614	0	0
14.5556	5.9191	0.811614	0	0
15.7778	5.9191	0.811614	0	0
17	5.9191	0.811614	0	0
6	6.17206	0.811614	0	0
7.22222	6.17206	0.811614	0	0
8.44444	6.17206	0.811614	0	0
9.66667	6.17206	0.811614	0	0
10.8889	6.17206	0.811614	0	0
12.1111	6.17206	0.811614	0	0
13.3333	6.17206	0.811614	0	0
14.5556	6.17206	0.811614	0	0
15.7778	6.17206	0.811614	0	0
17	6.17206	0.811614	0	0
6	6.42501	0.811614	0	0
7.22222	6.42501	0.811614	0	0
8.44444	6.42501	0.811614	0	0
9.66667	6.42501	0.811614	0	0
10.8889	6.42501	0.811614	0	0
12.1111	6.42501	0.811614	0	0
13.3333	6.42501	0.811614	0	0
14.5556	6.42501	0.811614	0	0
15.7778	6.42501	0.811614	0	0
17	6.42501	0.811614	0	0
6	6.67796	0.811614	0	0
7.22222	6.67796	0.811614	0	0
8.44444	6.67796	0.811614	0	0
9.66667	6.67796	0.811614	0	0
10.8889	6.67796	0.811614	0	0
12.1111	6.67796	0.811614	0	0
13.3333	6.67796	0.811614	0	0
14.5556	6.67796	0.811614	0	0
15.7778	6.67796	0.811614	0	0
17	6.67796	0.811614	0	0
6	6.93091	0.811614	0	0
7.22222	6.93091	0.811614	0	0
8.44444	6.93091	0.811614	0	0
9.66667	6.93091	0.811614	0	0
10.8889	6.93091	0.811614	0	0
12.1111	6.93091	0.811614	0	0
13.3333	6.93091	0.811614	0	0
14.5556	6.93091	0.811614	0	0
15.7778	6.93091	0.811614	0	0
17	6.93091	0.811614	0	0
6	7.18387	0.811614	0	0
7.22222	7.18387	0.811614	0	0
8.44444	7.18387	0.811614	0	0
9.66667	7.18387	0.811614	0	0
10.8889	7.18387	0.811614	0	0
12.1111	7.18387	0.811614	0	0
13.3333	7.18387	0.811614	0	0
14.5556	7.18387	0.811614	0	0
15.7778	7.18387	0.811614	0	0
17	7.18387	0.811614	0	0
6	7.43682	0.811614	0	0
7.22222	7.43682	0.811614	0	0
8.44444	7.43682	0.811614	0	0
9.66667	7.43682	0.811614	0	0
10.8889	7.43682	0.811614	0	0
12.1111	7.43682	0.811614	0	0
13.3333	7.43682	0.811614	0	0
14.5556	7.43682	0.811614	0	0
15.7778	7.43682	0.811614	0	0
17	7.43682	0.811614	0	0
6	7.68977	0.811614	0	0
7.22222	7.68977	0.811614	0	0
8.44444	7.68977	0.811614	0	0
9.66667	7.68977	0.811614	0	0
10.8889	7.68977	0.811614	0	0
12.1111	7.68977	0.811614	0	0
13.3333	7.68977	0.811614	0	0
14.5556	7.68977	0.811614	0	0
15.7778	7.68977	0.811614	0	0
17	7.68977	0.811614	0	0
6	7.94272	0.811614	0	0
7.22222	7.94272	0.811614	0	0
8.44444	7.94272	0.811614	0	0
9.66667	7.94272	0.811614	0	0
10.8889	7.94272	0.811614	0	0
12.1111	7.94272	0.811614	0	0
13.3333	7.94272	0.811614	0	0
14.5556	7.94272	0.811614	0	0
15.7778	7.94272	0.811614	0	0
17	7.94272	0.811614	0	0
6	8.19568	0.811614	0	0
7.22222	8.19568	0.811614	0	0
8.44444	8.19568	0.811614	0	0
9.66667	8.19568	0.811614	0	0
10.8889	8.19568	0.811614	0	0
12.1111	8.19568	0.811614	0	0
13.3333	8.19568	0.811614	0	0
14.5556	8.19568	0.811614	0	0
15.7778	8.19568	0.811614	0	0
17	8.19568	0.811614	0	0
6	8.44863	0.811614	0	0
7.22222	8.44863	0.811614	0	0
8.44444	8.44863	0.811614	0	0
9.66667	8.44863	0.811614	0	0
10.8889	8.44863	0.811614	0	0
12.1111	8.44863	0.811614	0	0
13.3333	8.44863	0.811614	0	0
14.5556	8.44863	0.811614	0	0
15.7778	8.44863	0.811614	0	0
17	8.44863	0.811614	0	0
6	8.70158	0.811614	0	0
7.22222	8.70158	0.811614	0	0
8.44444	8.70158	0.811614	0	0
9.66667	8.70158	0.811614	0	0
10.8889	8.70158	0.811614	0	0
12.1111	8.70158	0.811614	0	0
13.3333	8.70158	0.811614	0	0
14.5556	8.70158	0.811614	0	0
15.7778	8.70158	0.811614	0	0
17	8.70158	0.811614	0	0
6	8.95453	0.811614	0	0
7.22222	8.95453	0.811614	0	0
8.44444	8.95453	0.811614	0	0
9.66667	8.95453	0.811614	0	0
10.8889	8.95453	0.811614	0	0
12.1111	8.95453	0.811614	0	0
13.3333	8.95453	0.811614	0	0
14.5556	8.95453	0.811614	0	0
15.7778	8.95453	0.811614	0	0
17	8.95453	0.811614	0	0
6	9.20749	0.811614	0	0
7.22222	9.20749	0.811614	0	0
8.44444	9.20749	0.811614	0	0
9.66667	9.20749	0.811614	0	0
10.8889	9.20749	0.811614	0	0
12.1111	9.20749	0.811614	0	0
13.3333	9.20749	0.811614	0	0
14.5556	9.20749	0.811614	0	0
15.7778	9.20749	0.811614	0	0
17	9.20749	0.811614	0	0
6	9.46044	0.811614	0	0
7.22222	9.46044	0.811614	0	0
8.44444	9.46044	0.811614	0	0
9.66667	9.46044	0.811614	0	0
10.8889	9.46044	0.811614	0	0
12.1111	9.46044	0.811614	0	0
13.3333	9.46044	0.811614	0	0
14.5556	9.46044	0.811614	0	0
15.7778	9.46044	0.811614	0	0
17	9.46044	0.811614	0	0
6	9.71339	0.811614	0	0
7.22222	9.71339	0.811614	0	0
8.44444	9.71339	0.811614	0	0
9.66667	9.71339	0.811614	0	0
10.8889	9.71339	0.811614	0	0
12.1111	9.71339	0.811614	0	0
13.3333	9.71339	0.811614	0	0
14.5556	9.71339	0.811614	0	0
15.7778	9.71339	0.811614	0	0
17	9.71339	0.811614	0	0
6	9.96634	0.811614	0	0
7.22222	9.96634	0.811614	0	0
8.44444	9.96634	0.811614	0	0
9.66667	9.96634	0.811614	0	0
10.8889	9.96634	0.811614	0	0
12.1111	9.96634	0.811614	0	0
13.3333	9.96634	0.811614	0	0
14.5556	9.96634	0.811614	0	0
15.7778	9.96634	0.811614	0	0
17	9.96634	0.811614	0	0
6	10.2193	0.811614	0	0
7.22222	10.2193	0.811614	0	0
8.44444	10.2193	0.811614	0	0
9.66667	10.2193	0.811614	0	0
10.8889	10.2193	0.811614	0	0
12.1111	10.2193	0.811614	0	0
13.3333	10.2193	0.811614	0	0
14.5556	10.2193	0.811614	0	0
15.7778	10.2193	0.811614	0	0
17	10.2193	0.811614	0	0
6	10.4722	0.811614	0	0
7.22222	10.4722	0.811614	0	0
8.44444	10.4722	0.811614	0	0
9.66667	10.4722	0.811614	0	0
10.8889	10.4722	0.811614	0	0
12.1111	10.4722	0.811614	0	0
13.3333	10.4722	0.811614	0	0
14.5556	10.4722	0.811614	0	0
15.7778	10.4722	0.811614	0	0
17	10.4722	0.811614	0	0
6	10.7252	0.811614	0	0
7.22222	10.7252	0.811614	0	0
8.44444	10.7252	0.811614	0	0
9.66667	10.7252	0.811614	0	0
10.8889	10.7252	0.811614	0	0
12.1111	10.7252	0.811614	0	0
13.3333	10.7252	0.811614	0	0
14.5556	10.7252	0.811614	0	0
15.7778	10.7252	0.811614	0	0
17	10.7252	0.811614	0	0
6	10.9782	0.811614	0	0
7.22222	10.9782	0.811614	0	0
8.44444	10.9782	0.811614	0	0
9.66667	10.9782	0.811614	0	0
10.8889	10.9782	0.811614	0	0
12.1111	10.9782	0.811614	0	0
13.3333	10.9782	0.811614	0	0
14.5556	10.9782	0.811614	0	0
15.7778	10.9782	0.811614	0	0
17	10.9782	0.811614	0	0
6	11.2311	0.811614	0	0
7.22222	11.2311	0.811614	0	0
8.44444	11.2311	0.811614	0	0
9.66667	11.2311	0.811614	0	0
10.8889	11.2311	0.811614	0	0
12.1111	11.2311	0.811614	0	0
13.3333	11.2311	0.811614	0	0
14.5556	11.2311	0.811614	0	0
15.7778	11.2311	0.811614	0	0
17	11.2311	0.811614	0	0
6	11.4841	0.811614	0	0
7.22222	11.4841	0.811614	0	0
8.44444	11.4841	0.811614	0	0
9.66667	11.4841	0.811614	0	0
10.8889	11.4841	0.811614	0	0
12.1111	11.4841	0.811614	0	0
13.3333	11.4841	0.811614	0	0
14.5556	11.4841	0.811614	0	0
15.7778	11.4841	0.811614	0	0
17	11.4841	0.811614	0	0
6	11.737	0.811614	0	0
7.22222	11.737	0.811614	0	0
8.44444	11.737	0.811614	0	0
9.66667	11.737	0.811614	0	0
10.8889	11.737	0.811614	0	0
12.1111	11.737	0.811614	0	0
13.3333	11.737	0.811614	0	0
14.5556	11.737	0.811614	0	0
15.7778	11.737	0.811614	0	0
17	11.737	0.811614	0	0
6	11.99	0.811614	0	0
7.22222	11.99	0.811614	0	0
8.44444	11.99	0.811614	0	0
9.66667	11.99	0.811614	0	0
10.8889	11.99	0.811614	0	0
12.1111	11.99	0.811614	0	0
13.3333	11.99	0.811614	0	0
14.5556	11.99	0.811614	0	0
15.7778	11.99	0.811614	0	0
17	11.99	0.811614	0	0
6	12.2429	0.811614	0	0
7.22222	12.2429	0.811614	0	0
8.44444	12.2429	0.811614	0	0
9.66667	12.2429	0.811614	0	0
10.8889	12.2429	0.811614	0	0
12.1111	12.2429	0.811614	0	0
13.3333	12.2429	0.811614	0	0
14.5556	12.2429	0.811614	0	0
15.7778	12.2429	0.811614	0	0
17	12.2429	0.811614	0	0
6	12.4959	0.811614	0	0
7.22222	12.4959	0.811614	0	0
8.44444	12.4959	0.811614	0	0
9.66667	12.4959	0.811614	0	0
10.8889	12.4959	0.811614	0	0
12.1111	12.4959	0.811614	0	0
13.3333	12.4959	0.811614	0	0
14.5556	12.4959	0.811614	0	0
15.7778	12.4959	0.811614	0	0
17	12.4959	0.811614	0	0
6	12.7488	0.811614	0	0
7.22222	12.7488	0.811614	0	0
8.44444	12.7488	0.811614	0	0
9.66667	12.7488	0.811614	0	0
10.8889	12.7488	0.811614	0	0
12.1111	12.7488	0.811614	0	0
13.3333	12.7488	0.811614	0	0
14.5556	12.7488	0.811614	0	0
15.7778	12.7488	0.811614	0	0
17	12.7488	0.811614	0	0
6	13.0018	0.811614	0	0
7.22222	13.0018	0.811614	0	0
8.44444	13.0018	0.811614	0	0
9.66667	13.0018	0.811614	0	0
10.8889	13.0018	0.811614	0	0
12.1111	13.0018	0.811614	0	0
13.3333	13.0018	0.811614	0	0
14.5556	13.0018	0.811614	0	0
15.7778	13.0018	0.811614	0	0
17	13.0018	0.811614	0	0
6	13.2547	0.811614	0	0
7.22222	13.2547	0.811614	0	0
8.44444	13.2547	0.811614	0	0
9.66667	13.2547	0.811614	0	0
10.8889	13.2547	0.811614	0	0
12.1111	13.2547	0.811614	0	0
13.3333	13.2547	0.811614	0	0
14.5556	13.2547	0.811614	0	0
15.7778	13.2547	0.811614	0	0
17	13.2547	0.811614	0	0
6	13.5077	0.811614	0	0
7.22222	13.5077	0.811614	0	0
8.44444	13.5077	0.811614	0	0
9.66667	13.5077	0.811614	0	0
10.8889	13.5077	0.811614	0	0
12.1111	13.5077	0.811614	0	0
13.3333	13.5077	0.811614	0	0
14.5556	13.5077	0.811614	0	0
15.7778	13.5077	0.811614	0	0
17	13.5077	0.811614	0	0
6	13.7606	0.811614	0	0
7.22222	13.7606	0.811614	0	0
8.44444	13.7606	0.811614	0	0
9.66667	13.7606	0.811614	0	0
10.8889	13.7606	0.811614	0	0
12.1111	13.7606	0.811614	0	0
13.3333	13.7606	0.811614	0	0
14.5556	13.7606	0.811614	0	0
15.7778	13.7606	0.811614	0	0
17	13.7606	0.811614	0	0
6	14.0136	0.811614	0	0
7.22222	14.0136	0.811614	0	0
8.44444	14.0136	0.811614	0	0
9.66667	14.0136	0.811614	0	0
10.8889	14.0136	0.811614	0	0
12.1111	14.0136	0.811614	0	0
13.3333	14.0136	0.811614	0	0
14.5556	14.0136	0.811614	0	0
15.7778	14.0136	0.811614	0	0
17	14.0136	0.811614	0	0
6	14.2665	0.811614	0	0
7.22222	14.2665	0.811614	0	0
8.44444	14.2665	0.811614	0	0
9.66667	14.2665	0.811614	0	0
10.8889	14.2665	0.811614	0	0
12.1111	14.2665	0.811614	0	0
13.3333	14.2665	0.811614	0	0
14.5556	14.2665	0.811614	0	0
15.7778	14.2665	0.811614	0	0
17	14.2665	0.811614	0	0
6	14.5195	0.811614	0	0
7.22222	14.5195	0.811614	0	0
8.44444	14.5195	0.811614	0	0
9.66667	14.5195	0.811614	0	0
10.8889	14.5195	0.811614	0	0
12.1111	14.5195	0.811614	0	0
13.3333	14.5195	0.811614	0	0
14.5556	14.5195	0.811614	0	0
15.7778	14.5195	0.811614	0	0
17	14.5195	0.811614	0	0
6	14.7724	0.811614	0	0
7.22222	14.7724	0.811614	0	0
8.44444	14.7724	0.811614	0	0
9.66667	14.7724	0.811614	0	0
10.8889	14.7724	0.811614	0	0
12.1111	14.7724	0.811614	0	0
13.3333	14.7724	0.811614	0	0
14.5556	14.7724	0.811614	0	0
15.7778	14.7724	0.811614	0	0
17	14.7724	0.811614	0	0
6	15.0254	0.811614	0	0
7.22222	15.0254	0.811614	0	0
8.44444	15.0254	0.811614	0	0
9.66667	15.0254	0.811614	0	0
10.8889	15.0254	0.811614	0	0
12.1111	15.0254	0.811614	0	0
13.3333	15.0254	0.811614	0	0
14.5556	15.0254	0.811614	0	0
15.7778	15.0254	0.811614	0	0
17	15.0254	0.811614	0	0
6	15.2783	0.811614	0	0
7.22222	15.2783	0.811614	0	0
8.44444	15.2783	0.811614	0	0
9.66667	15.2783	0.811614	0	0
10.8889	15.2783	0.811614	0	0
12.1111	15.2783	0.811614	0	0
13.3333	15.2783	0.811614	0	0
14.5556	15.2783	0.811614	0	0
15.7778	15.2783	0.811614	0	0
17	15.2783	0.811614	0	0
6	15.5313	0.811614	0	0
7.22222	15.5313	0.811614	0	0
8.44444	15.5313	0.811614	0	0
9.66667	15.5313	0.811614	0	0
10.8889	15.5313	0.811614	0	0
12.1111	15.5313	0.811614	0	0
13.3333	15.5313	0.811614	0	0
14.5556	15.5313	0.811614	0	0
15.7778	15.5313	0.811614	0	0
17	15.5313	0.811614	0	0
6	15.7842	0.811614	0	0
7.22222	15.7842	0.811614	0	0
8.44444	15.7842	0.811614	0	0
9.66667	15.7842	0.811614	0	0
10.8889	15.7842	0.811614	0	0
12.1111	15.7842	0.811614	0	0
13.3333	15.7842	0.811614	0	0
14.5556	15.7842	0.811614	0	0
15.7778	15.7842	0.811614	0	0
17	15.7842	0.811614	0	0
6	16.0372	0.811614	0	0
7.22222	16.0372	0.811614	0	0
8.44444	16.0372	0.811614	0	0
9.66667	16.0372	0.811614	0	0
10.8889	16.0372	0.811614	0	0
12.1111	16.0372	0.811614	0	0
13.3333	16.0372	0.811614	0	0
14.5556	16.0372	0.811614	0	0
15.7778	16.0372	0.811614	0	0
17	16.0372	0.811614	0	0
6	16.2902	0.811614	0	0
7.22222	16.2902	0.811614	0	0
8.44444	16.2902	0.811614	0	0
9.66667	16.2902	0.811614	0	0
10.8889	16.2902	0.811614	0	0
12.1111	16.2902	0.811614	0	0
13.3333	16.2902	0.811614	0	0
14.5556	16.2902	0.811614	0	0
15.7778	16.2902	0.811614	0	0
17	16.2902	0.811614	0	0
6	16.5431	0.811614	0	0
7.22222	16.5431	0.811614	0	0
8.44444	16.5431	0.811614	0	0
9.66667	16.5431	0.811614	0	0
10.8889	16.5431	0.811614	0	0
12.1111	16.5431	0.811614	0	0
13.3333	16.5431	0.811614	0	0
14.5556	16.5431	0.811614	0	0
15.7778	16.5431	0.811614	0	0
17	16.5431	0.811614	0	0
6	16.7961	0.811614	0	0
7.22222	16.7961	0.811614	0	0
8.44444	16.7961	0.811614	0	0
9.66667	16.7961	0.811614	0	0
10.8889	16.7961	0.811614	0	0
12.1111	16.7961	0.811614	0	0
13.3333	16.7961	0.811614	0	0
