Log(E/eV)	r [M]	Theta	Synchr	Brems ei
11.3443	6.63494	0.456959	-14.9577	-17.9904
11.5423	6.63494	0.456959	-14.7598	-17.9758
11.7402	6.63494	0.456959	-14.5619	-17.9616
11.9381	6.63494	0.456959	-14.3639	-17.948
12.1361	6.63494	0.456959	-14.166	-17.9347
12.334	6.63494	0.456959	-13.968	-17.9218
12.532	6.63494	0.456959	-13.7701	-17.9094
12.7299	6.63494	0.456959	-13.5722	-17.8972
12.9278	6.63494	0.456959	-13.3742	-17.8854
13.1258	6.63494	0.456959	-13.1763	-17.8739
13.3237	6.63494	0.456959	-12.9784	-17.8627
13.5217	6.63494	0.456959	-12.7804	-17.8518
13.7196	6.63494	0.456959	-12.5825	-17.8411
13.9175	6.63494	0.456959	-12.3845	-17.8307
14.1155	6.63494	0.456959	-12.1866	-17.8205
14.3134	6.63494	0.456959	-11.9887	-17.8106
14.5113	6.63494	0.456959	-11.7907	-17.8009
14.7093	6.63494	0.456959	-11.5928	-17.7914
14.9072	6.63494	0.456959	-11.3949	-17.7821
15.1052	6.63494	0.456959	-11.1969	-17.773
15.3031	6.63494	0.456959	-10.999	-17.7641
15.501	6.63494	0.456959	-10.801	-17.7554
15.699	6.63494	0.456959	-10.6031	-17.7469
6	7.8314	0.456959	-18.9726	-18.3049
6.19794	7.8314	0.456959	-18.7746	-18.1458
6.39588	7.8314	0.456959	-18.5767	-18.0296
6.59381	7.8314	0.456959	-18.3788	-17.938
6.79175	7.8314	0.456959	-18.1808	-17.8624
6.98969	7.8314	0.456959	-17.9829	-17.798
7.18763	7.8314	0.456959	-17.7849	-17.742
7.38557	7.8314	0.456959	-17.587	-17.6923
7.58351	7.8314	0.456959	-17.3891	-17.6478
7.78144	7.8314	0.456959	-17.1911	-17.6074
7.97938	7.8314	0.456959	-16.9932	-17.5705
8.17732	7.8314	0.456959	-16.7953	-17.5364
8.37526	7.8314	0.456959	-16.5973	-17.5048
8.5732	7.8314	0.456959	-16.3994	-17.4754
8.77113	7.8314	0.456959	-16.2014	-17.4478
8.96907	7.8314	0.456959	-16.0035	-17.4219
9.16701	7.8314	0.456959	-15.8056	-17.3974
9.36495	7.8314	0.456959	-15.6076	-17.3743
9.56289	7.8314	0.456959	-15.4097	-17.3523
9.76083	7.8314	0.456959	-15.2117	-17.3314
9.95876	7.8314	0.456959	-15.0138	-17.3114
10.1567	7.8314	0.456959	-14.8159	-17.2923
10.3546	7.8314	0.456959	-14.6179	-17.274
10.5526	7.8314	0.456959	-14.42	-17.2565
10.7505	7.8314	0.456959	-14.2221	-17.2396
10.9485	7.8314	0.456959	-14.0241	-17.2234
11.1464	7.8314	0.456959	-13.8262	-17.2078
11.3443	7.8314	0.456959	-13.6282	-17.1927
11.5423	7.8314	0.456959	-13.4303	-17.1781
11.7402	7.8314	0.456959	-13.2324	-17.1639
11.9381	7.8314	0.456959	-13.0344	-17.1503
12.1361	7.8314	0.456959	-12.8365	-17.137
12.334	7.8314	0.456959	-12.6385	-17.1241
12.532	7.8314	0.456959	-12.4406	-17.1117
12.7299	7.8314	0.456959	-12.2427	-17.0995
12.9278	7.8314	0.456959	-12.0447	-17.0877
13.1258	7.8314	0.456959	-11.8468	-17.0762
13.3237	7.8314	0.456959	-11.6489	-17.065
13.5217	7.8314	0.456959	-11.4509	-17.0541
13.7196	7.8314	0.456959	-11.253	-17.0434
13.9175	7.8314	0.456959	-11.055	-17.033
14.1155	7.8314	0.456959	-10.8571	-17.0228
14.3134	7.8314	0.456959	-10.6592	-17.0129
14.5113	7.8314	0.456959	-10.4612	-17.0032
14.7093	7.8314	0.456959	-10.2633	-16.9937
14.9072	7.8314	0.456959	-10.0654	-16.9844
15.1052	7.8314	0.456959	-9.86741	-16.9753
15.3031	7.8314	0.456959	-9.66948	-16.9664
15.501	7.8314	0.456959	-9.47154	-16.9577
15.699	7.8314	0.456959	-9.2736	-16.9492
6	9.02786	0.456959	-19.7869	-18.7935
6.19794	9.02786	0.456959	-19.589	-18.6344
6.39588	9.02786	0.456959	-19.391	-18.5182
6.59381	9.02786	0.456959	-19.1931	-18.4266
6.79175	9.02786	0.456959	-18.9952	-18.351
6.98969	9.02786	0.456959	-18.7972	-18.2866
7.18763	9.02786	0.456959	-18.5993	-18.2306
7.38557	9.02786	0.456959	-18.4013	-18.1809
7.58351	9.02786	0.456959	-18.2034	-18.1364
7.78144	9.02786	0.456959	-18.0055	-18.096
7.97938	9.02786	0.456959	-17.8075	-18.0591
8.17732	9.02786	0.456959	-17.6096	-18.025
8.37526	9.02786	0.456959	-17.4116	-17.9934
8.5732	9.02786	0.456959	-17.2137	-17.964
8.77113	9.02786	0.456959	-17.0158	-17.9364
8.96907	9.02786	0.456959	-16.8178	-17.9105
9.16701	9.02786	0.456959	-16.6199	-17.886
9.36495	9.02786	0.456959	-16.422	-17.8629
9.56289	9.02786	0.456959	-16.224	-17.8409
9.76083	9.02786	0.456959	-16.0261	-17.82
9.95876	9.02786	0.456959	-15.8281	-17.8
10.1567	9.02786	0.456959	-15.6302	-17.7809
10.3546	9.02786	0.456959	-15.4323	-17.7626
10.5526	9.02786	0.456959	-15.2343	-17.7451
10.7505	9.02786	0.456959	-15.0364	-17.7282
10.9485	9.02786	0.456959	-14.8385	-17.712
11.1464	9.02786	0.456959	-14.6405	-17.6964
11.3443	9.02786	0.456959	-14.4426	-17.6813
11.5423	9.02786	0.456959	-14.2446	-17.6667
11.7402	9.02786	0.456959	-14.0467	-17.6525
11.9381	9.02786	0.456959	-13.8488	-17.6389
12.1361	9.02786	0.456959	-13.6508	-17.6256
12.334	9.02786	0.456959	-13.4529	-17.6127
12.532	9.02786	0.456959	-13.2549	-17.6003
12.7299	9.02786	0.456959	-13.057	-17.5881
12.9278	9.02786	0.456959	-12.8591	-17.5763
13.1258	9.02786	0.456959	-12.6611	-17.5648
13.3237	9.02786	0.456959	-12.4632	-17.5536
13.5217	9.02786	0.456959	-12.2653	-17.5427
13.7196	9.02786	0.456959	-12.0673	-17.532
13.9175	9.02786	0.456959	-11.8694	-17.5216
14.1155	9.02786	0.456959	-11.6714	-17.5114
14.3134	9.02786	0.456959	-11.4735	-17.5015
14.5113	9.02786	0.456959	-11.2756	-17.4918
14.7093	9.02786	0.456959	-11.0776	-17.4823
14.9072	9.02786	0.456959	-10.8797	-17.473
15.1052	9.02786	0.456959	-10.6817	-17.4639
15.3031	9.02786	0.456959	-10.4838	-17.455
15.501	9.02786	0.456959	-10.2859	-17.4463
15.699	9.02786	0.456959	-10.0879	-17.4378
6	10.2243	0.456959	-21.4496	-19.7911
6.19794	10.2243	0.456959	-21.2517	-19.632
6.39588	10.2243	0.456959	-21.0537	-19.5158
6.59381	10.2243	0.456959	-20.8558	-19.4242
6.79175	10.2243	0.456959	-20.6579	-19.3486
6.98969	10.2243	0.456959	-20.4599	-19.2843
7.18763	10.2243	0.456959	-20.262	-19.2282
7.38557	10.2243	0.456959	-20.0641	-19.1786
7.58351	10.2243	0.456959	-19.8661	-19.134
7.78144	10.2243	0.456959	-19.6682	-19.0936
7.97938	10.2243	0.456959	-19.4702	-19.0567
8.17732	10.2243	0.456959	-19.2723	-19.0226
8.37526	10.2243	0.456959	-19.0744	-18.9911
8.5732	10.2243	0.456959	-18.8764	-18.9616
8.77113	10.2243	0.456959	-18.6785	-18.9341
8.96907	10.2243	0.456959	-18.4806	-18.9081
9.16701	10.2243	0.456959	-18.2826	-18.8837
9.36495	10.2243	0.456959	-18.0847	-18.8605
9.56289	10.2243	0.456959	-17.8867	-18.8385
9.76083	10.2243	0.456959	-17.6888	-18.8176
9.95876	10.2243	0.456959	-17.4909	-18.7976
10.1567	10.2243	0.456959	-17.2929	-18.7786
10.3546	10.2243	0.456959	-17.095	-18.7603
10.5526	10.2243	0.456959	-16.897	-18.7427
10.7505	10.2243	0.456959	-16.6991	-18.7259
10.9485	10.2243	0.456959	-16.5012	-18.7096
11.1464	10.2243	0.456959	-16.3032	-18.694
11.3443	10.2243	0.456959	-16.1053	-18.6789
11.5423	10.2243	0.456959	-15.9074	-18.6643
11.7402	10.2243	0.456959	-15.7094	-18.6502
11.9381	10.2243	0.456959	-15.5115	-18.6365
12.1361	10.2243	0.456959	-15.3135	-18.6232
12.334	10.2243	0.456959	-15.1156	-18.6104
12.532	10.2243	0.456959	-14.9177	-18.5979
12.7299	10.2243	0.456959	-14.7197	-18.5857
12.9278	10.2243	0.456959	-14.5218	-18.5739
13.1258	10.2243	0.456959	-14.3239	-18.5624
13.3237	10.2243	0.456959	-14.1259	-18.5512
13.5217	10.2243	0.456959	-13.928	-18.5403
13.7196	10.2243	0.456959	-13.73	-18.5296
13.9175	10.2243	0.456959	-13.5321	-18.5192
14.1155	10.2243	0.456959	-13.3342	-18.5091
14.3134	10.2243	0.456959	-13.1362	-18.4992
14.5113	10.2243	0.456959	-12.9383	-18.4895
14.7093	10.2243	0.456959	-12.7403	-18.48
14.9072	10.2243	0.456959	-12.5424	-18.4707
15.1052	10.2243	0.456959	-12.3445	-18.4616
15.3031	10.2243	0.456959	-12.1465	-18.4527
15.501	10.2243	0.456959	-11.9486	-18.4439
15.699	10.2243	0.456959	-11.7507	-18.4354
