r [2M]	Log(gamma)	Acc	Adv	Diff	EmaxHillas	Sy	IC/pp	pg/Bremss
1	7.19935	2.47375	1.1646	1.5335	20.8704	2.59722	2.6823	2.7051	0.318659	2.54563
1	7.30036	2.50748	1.1646	1.49976	20.8704	2.49621	2.58129	2.69732	0.30905	2.51977
1	7.40137	2.54122	1.1646	1.46603	20.8704	2.3952	2.48028	2.68956	0.303656	2.50618
1	7.50238	2.57496	1.1646	1.43229	20.8704	2.29419	2.37927	2.68182	0.299322	2.49928
1	7.60339	2.6087	1.1646	1.39855	20.8704	2.19318	2.27826	2.67411	0.293431	2.51498
1	7.7044	2.64243	1.1646	1.36481	20.8704	2.09217	2.17725	2.66642	0.292067	2.52878
1	7.80541	2.67617	1.1646	1.33108	20.8704	1.99116	2.07624	2.65876	0.29095	2.52248
1	7.90642	2.70991	1.1646	1.29734	20.8704	1.89015	1.97523	2.65112	0.290088	2.51334
1	8.00743	2.74364	1.1646	1.2636	20.8704	1.78914	1.87422	2.64351	0.292952	2.5201
1	8.10844	2.77738	1.1646	1.22986	20.8704	1.68813	1.77321	2.63594	0.289015	2.52566
1	8.20945	2.81112	1.1646	1.19613	20.8704	1.58712	1.6722	2.62839	0.291053	2.53025
1	8.31046	2.84486	1.1646	1.16239	20.8704	1.48611	1.57119	2.62087	0.286159	2.56596
1	8.41147	2.87859	1.1646	1.12865	20.8704	1.3851	1.47018	2.61338	0.286822	2.61695
1	8.51248	2.91233	1.1646	1.09492	20.8704	1.28409	1.36917	2.60592	0.281442	2.66495
1	8.61349	2.94607	1.1646	1.06118	20.8704	1.18308	1.26816	2.5985	0.276376	2.70619
1	8.7145	2.97981	1.1646	1.02744	20.8704	1.08207	1.16715	2.59111	0.257598	2.73459
1	8.81551	3.01354	1.1646	0.993703	20.8704	0.981061	1.06614	2.58375	0.235739	2.76519
1	8.91652	3.04728	1.1646	0.959966	20.8704	0.880051	0.965129	2.57643	0.209443	2.79867
1	9.01753	3.08102	1.1646	0.926228	20.8704	0.779041	0.864119	2.56914	0.192673	2.82697
1	9.11854	3.11476	1.1646	0.892491	20.8704	0.678031	0.763109	2.56188	0.176762	2.85438
1	9.21955	3.14849	1.1646	0.858754	20.8704	0.57702	0.662099	2.55466	0.173028	2.91107
1	9.32056	3.18223	1.1646	0.825016	20.8704	0.47601	0.561088	2.54747	0.166535	2.97344
1	9.42157	3.21597	1.1646	0.791279	20.8704	0.375	0.460078	2.54032	0.14963	3.04805
1	9.52258	3.24971	1.1646	0.757542	20.8704	0.27399	0.359068	2.5332	0.147592	3.11143
1	9.62359	3.28344	1.1646	0.723804	20.8704	0.17298	0.258058	2.52612	0.14307	3.17021
1	9.7246	3.31718	1.1646	0.690067	20.8704	0.07197	0.157048	2.51907	0.140503	3.22672
1	9.82561	3.35092	1.1646	0.656329	20.8704	-0.0290402	0.056038	2.51206	0.151204	3.27385
1	9.92662	3.38465	1.1646	0.622592	20.8704	-0.13005	-0.0449721	2.50508	0.162322	3.32822
1	10.0276	3.41839	1.1646	0.588855	20.8704	-0.23106	-0.145982	2.49815	0.171028	3.36661
5	0.027629	1.56272	2.95146	4.67641	20.4854	12.2912	11.1445	inf	103.508	9.2512
5	0.128639	1.59645	2.95146	4.64267	20.4854	12.1902	11.0435	6.95887	85.2849	8.88868
5	0.229649	1.63019	2.95146	4.60893	20.4854	12.0891	10.9425	5.40814	71.1851	8.55821
5	0.330659	1.66393	2.95146	4.5752	20.4854	11.9881	10.8415	5.22885	59.4099	8.26041
5	0.431669	1.69767	2.95146	4.54146	20.4854	11.8871	10.7404	5.1739	49.9389	7.98582
5	0.53268	1.7314	2.95146	4.50772	20.4854	11.7861	10.6394	5.15165	42.8684	7.72794
5	0.63369	1.76514	2.95146	4.47398	20.4854	11.6851	10.5384	5.14112	36.8803	7.50112
5	0.7347	1.79888	2.95146	4.44025	20.4854	11.5841	10.4374	5.13549	31.8493	7.29837
5	0.83571	1.83262	2.95146	4.40651	20.4854	11.4831	10.3364	5.13204	25.562	7.11334
5	0.93672	1.86635	2.95146	4.37277	20.4854	11.3821	10.2354	5.1296	20.4542	6.95295
5	1.03773	1.90009	2.95146	4.33903	20.4854	11.2811	10.1344	5.12756	16.5427	6.79642
5	1.13874	1.93383	2.95146	4.3053	20.4854	11.1801	10.0334	5.12563	14.6548	6.66353
5	1.23975	1.96757	2.95146	4.27156	20.4854	11.079	9.93237	5.12364	13.1526	6.53695
