  9.76e+18  4.04e+04  0.00e+00  1.14e+38  9.62e+41  0.00e+00  0.00e+00  0.00e+00  9.62e+41  3.57e+39
  1.35e+19  5.59e+04  0.00e+00  1.42e+38  9.52e+41  0.00e+00  0.00e+00  0.00e+00  9.52e+41  3.55e+39
  1.87e+19  7.74e+04  0.00e+00  1.74e+38  9.16e+41  0.00e+00  0.00e+00  0.00e+00  9.16e+41  3.43e+39
  2.59e+19  1.07e+05  0.00e+00  2.09e+38  8.56e+41  0.00e+00  0.00e+00  0.00e+00  8.56e+41  3.20e+39
  3.59e+19  1.48e+05  0.00e+00  2.44e+38  7.75e+41  0.00e+00  0.00e+00  0.00e+00  7.75e+41  2.90e+39
  4.97e+19  2.06e+05  0.00e+00  2.75e+38  6.83e+41  0.00e+00  0.00e+00  0.00e+00  6.83e+41  2.55e+39
  6.89e+19  2.85e+05  0.00e+00  2.96e+38  5.87e+41  0.00e+00  0.00e+00  0.00e+00  5.87e+41  2.18e+39
  9.54e+19  3.94e+05  0.00e+00  3.06e+38  4.93e+41  0.00e+00  0.00e+00  0.00e+00  4.93e+41  1.83e+39
  1.32e+20  5.46e+05  0.00e+00  3.02e+38  4.09e+41  0.00e+00  0.00e+00  0.00e+00  4.09e+41  1.50e+39
  1.83e+20  7.56e+05  0.00e+00  2.86e+38  3.41e+41  0.00e+00  0.00e+00  0.00e+00  3.41e+41  1.24e+39
  2.53e+20  1.05e+06  0.00e+00  2.61e+38  2.89e+41  0.00e+00  0.00e+00  0.00e+00  2.89e+41  1.05e+39
  3.51e+20  1.45e+06  0.00e+00  2.28e+38  2.50e+41  0.00e+00  0.00e+00  0.00e+00  2.50e+41  9.03e+38
  4.86e+20  2.01e+06  0.00e+00  1.87e+38  2.20e+41  0.00e+00  0.00e+00  0.00e+00  2.20e+41  7.97e+38
  6.73e+20  2.78e+06  0.00e+00  1.42e+38  1.95e+41  0.00e+00  0.00e+00  0.00e+00  1.95e+41  7.13e+38
  9.32e+20  3.85e+06  0.00e+00  9.75e+37  1.71e+41  0.00e+00  0.00e+00  0.00e+00  1.71e+41  6.31e+38
  1.29e+21  5.34e+06  0.00e+00  6.08e+37  1.40e+41  0.00e+00  0.00e+00  0.00e+00  1.39e+41  5.21e+38
  1.79e+21  7.39e+06  0.00e+00  3.19e+37  1.03e+41  0.00e+00  0.00e+00  0.00e+00  1.03e+41  3.88e+38
  2.47e+21  1.02e+07  0.00e+00  1.32e+37  6.93e+40  0.00e+00  0.00e+00  0.00e+00  6.88e+40  2.63e+38
  3.43e+21  1.42e+07  0.00e+00  3.91e+36  2.97e+40  0.00e+00  0.00e+00  0.00e+00  2.94e+40  1.13e+38
  4.75e+21  1.96e+07  0.00e+00  7.36e+35  1.12e+40  0.00e+00  0.00e+00  0.00e+00  1.10e+40  4.25e+37
  6.57e+21  2.72e+07  0.00e+00  7.43e+34  2.04e+39  0.00e+00  0.00e+00  0.00e+00  2.00e+39  7.87e+36
  9.10e+21  3.76e+07  0.00e+00  3.20e+33  8.31e+37  0.00e+00  0.00e+00  0.00e+00  8.10e+37  3.21e+35
  1.26e+22  5.21e+07  0.00e+00  4.29e+31  0.00e+00  0.00e+00  0.00e+00  0.00e+00  4.16e+31  1.61e+29
  1.75e+22  7.22e+07  0.00e+00  1.15e+29  0.00e+00  0.00e+00  0.00e+00  0.00e+00  1.10e+29  4.26e+26
  2.42e+22  1.00e+08  0.00e+00  3.27e+25  0.00e+00  0.00e+00  0.00e+00  0.00e+00  3.12e+25  1.21e+23
