0.000118142	0.000131989	0.000140711	0.000188337	0.000256494	0.000384965	0.000628394	0.000745767	0.00108476	0.00179973	0.00200518	0.00245586	0.00355672	0.00442117	0.00573389	0.00707033	0.00923055	0.0123207	0.0172267	0.0247877	0.0447477	0.0497707	0.0317879	0.0254113	0.0216771	0.0191884	0.0173406	0.0159071	0.0147037	0.0137746	0.0130083	0.0121753	0.0116288	0.0110461	0.0105295	0.0100283	0.00963455	0.00920081	0.00888255	0.00849646	0.00819635	0.00788995	0.00760604	0.0072782	0.00687965	0.00636801	0.00556023	0.00434042	0.00250041	0	
1.30473e-05	0.000115213	0.000101778	0.000119446	0.000158676	0.000205577	0.00027688	0.000416246	0.000578523	0.000971367	0.00125253	0.0014184	0.00201498	0.00237843	0.00316687	0.00455694	0.00624709	0.00894127	0.012173	0.0169335	0.0248087	0.0444919	0.0528882	0.0325347	0.0258082	0.021932	0.0193256	0.0172905	0.0157541	0.0146571	0.0136741	0.0127361	0.0121261	0.0114214	0.0108578	0.0103657	0.0098625	0.0094513	0.00906993	0.00871892	0.0083684	0.00807904	0.00777313	0.0074122	0.00699156	0.00639226	0.00553935	0.00442853	0.00245638	0	
9.93371e-06	3.86782e-05	9.63316e-05	0.000136399	0.000200467	0.000296273	0.000386404	0.000410404	0.000532821	0.000750987	0.000957335	0.00117609	0.00161095	0.00213128	0.00294886	0.00417827	0.00549913	0.00675276	0.00902137	0.0123378	0.0176858	0.0259541	0.0441321	0.0508368	0.0321508	0.0255452	0.0217975	0.0192151	0.0172279	0.0158295	0.0146895	0.0137208	0.012803	0.0121289	0.0114653	0.0109403	0.0103715	0.00996809	0.00952725	0.00912546	0.00877658	0.00842063	0.00814134	0.00776602	0.007349	0.00673258	0.00587276	0.0046739	0.0027061	0	
9.8719e-06	4.25906e-05	6.40592e-05	0.000100387	0.000163089	0.000185283	0.000283727	0.00039446	0.000459793	0.000629269	0.000739727	0.0010193	0.00115408	0.00173476	0.00218709	0.00297253	0.0042894	0.00564225	0.00682373	0.00894904	0.0124635	0.01823	0.0253506	0.0465831	0.0499349	0.0320474	0.0254991	0.0217894	0.0192111	0.0173852	0.0160051	0.0147833	0.0137903	0.0128978	0.0122242	0.0115659	0.0109812	0.0104506	0.00999482	0.00955478	0.00916947	0.00878595	0.00843566	0.00807528	0.00761371	0.00704152	0.00621752	0.00508624	0.0028097	0	
5.33405e-05	5.88385e-05	5.52228e-05	0.000113175	0.00013983	0.00022824	0.000314101	0.000441072	0.000543634	0.000564522	0.000737429	0.00104936	0.00128831	0.00158083	0.00191844	0.00245225	0.00315107	0.0038874	0.00485197	0.0074595	0.00943697	0.0125641	0.0174357	0.0258531	0.045131	0.0477625	0.0312907	0.0250709	0.0213472	0.0191188	0.0171744	0.0157264	0.0145867	0.013567	0.0128057	0.0120391	0.0114031	0.0108645	0.0103571	0.00990013	0.00948282	0.00910434	0.0087412	0.00834855	0.00785708	0.00728865	0.00648582	0.00520433	0.00297642	0	
1.35546e-05	5.20561e-05	0.000129918	0.000182809	0.000184327	0.000225693	0.000237837	0.000304519	0.000341407	0.000375407	0.000656639	0.000695227	0.000762977	0.00104348	0.0014167	0.00168621	0.00197006	0.00247715	0.00362988	0.00464761	0.00622768	0.00919058	0.012207	0.016836	0.0252445	0.0467101	0.0499625	0.0323659	0.0259929	0.0221873	0.0195865	0.0175475	0.0160542	0.0147666	0.0137197	0.0128196	0.0120473	0.0114317	0.0108091	0.0103134	0.00982199	0.00944898	0.00900088	0.00856753	0.00810533	0.00749147	0.00654631	0.00528093	0.0029821	0	
6.68886e-05	2.96935e-05	0.000101594	9.19671e-05	8.90496e-05	0.000102652	0.000135501	0.000171798	0.000334183	0.000364129	0.000375145	0.000443754	0.000593208	0.000967485	0.00134861	0.00172039	0.00223501	0.00263058	0.00322048	0.00464085	0.00605832	0.00775123	0.00933729	0.0125642	0.0169598	0.0234093	0.0491614	0.0464426	0.0303657	0.0246	0.0211016	0.0187599	0.0169188	0.015473	0.0143242	0.0133199	0.0125074	0.0117595	0.0111855	0.0105908	0.0100842	0.00969971	0.00922949	0.00881449	0.00832896	0.00765889	0.00677924	0.0053927	0.0030639	0	
7.42001e-06	2.96142e-05	7.2874e-05	7.08813e-05	6.87914e-05	0.000101945	0.000166018	0.000285208	0.00024296	0.000345372	0.000347796	0.000390668	0.000512263	0.000713645	0.00102064	0.00118823	0.00168604	0.0021037	0.00281891	0.00344409	0.00480811	0.00649745	0.00812494	0.0101895	0.0132419	0.0185615	0.0259165	0.0479058	0.0454569	0.0300656	0.0243325	0.0208329	0.0184328	0.0166949	0.0152282	0.0141018	0.0131786	0.0123896	0.0117098	0.011091	0.0105684	0.0100762	0.0096265	0.00918145	0.00863955	0.00802597	0.00712613	0.00581187	0.00338875	0	
1.2833e-19	1.51838e-11	7.59644e-05	6.31537e-05	4.74515e-05	5.43785e-05	7.52781e-05	0.000107499	0.000175844	0.000222363	0.00025993	0.000273478	0.000362313	0.000570409	0.000698747	0.000803394	0.00118661	0.00154116	0.00212091	0.00252052	0.00338424	0.00423373	0.00572315	0.00685595	0.00880684	0.0122434	0.0171659	0.0253682	0.0467535	0.0446392	0.0299173	0.0241431	0.0207855	0.0183195	0.0165072	0.0151783	0.0140503	0.0131447	0.0122611	0.0116625	0.0109965	0.0105019	0.0100208	0.00951025	0.00893847	0.00828734	0.00732586	0.0058711	0.00337215	0	
1.21465e-07	2.6872e-05	5.03796e-05	7.44976e-05	5.75471e-05	6.08793e-05	6.54651e-05	0.000105332	0.000122426	0.000135022	0.000176467	0.000365386	0.000352261	0.00047466	0.000640944	0.00089666	0.00106835	0.00144641	0.00183332	0.00214073	0.00277845	0.0033289	0.00422981	0.00564258	0.00748003	0.00992881	0.0129082	0.0170684	0.0242077	0.0477759	0.043589	0.0297823	0.024292	0.0207144	0.0183767	0.016543	0.0151191	0.0140054	0.0130631	0.0122631	0.0115573	0.0109571	0.0104012	0.00988423	0.0092826	0.00853541	0.00755325	0.00609502	0.00356259	0	
6.84487e-06	2.34751e-05	3.04301e-05	3.83161e-05	6.80162e-05	6.4567e-05	6.58892e-05	8.18761e-05	0.000122239	0.000177316	0.000244045	0.000302093	0.000355055	0.000403082	0.000609974	0.000847828	0.00117941	0.00131632	0.00159074	0.001835	0.00202691	0.0025809	0.00328823	0.00410584	0.00562495	0.00722268	0.00935833	0.0123804	0.0171974	0.024894	0.0458472	0.0418497	0.0289974	0.0236406	0.0201928	0.017895	0.0161074	0.0147999	0.0136494	0.012744	0.0119911	0.0113028	0.010715	0.010141	0.00952353	0.00870774	0.00779864	0.00641455	0.00373281	0	
0	0	3.35019e-18	4.42793e-10	5.14242e-06	1.53775e-05	2.06354e-05	3.53554e-05	9.23558e-05	0.000100372	0.000221506	0.000231237	0.000294477	0.000315398	0.000402831	0.00054797	0.000679489	0.000804336	0.000930024	0.00146885	0.00175549	0.0020897	0.00261885	0.0037011	0.00467123	0.00602881	0.00741438	0.0101962	0.015119	0.0200851	0.0278015	0.0465507	0.0403221	0.0277413	0.0224849	0.019377	0.0172168	0.0155176	0.0142408	0.0132275	0.0123889	0.0116609	0.0110197	0.0104137	0.00979539	0.00902271	0.00796747	0.00637421	0.00364866	0	
1.0936e-11	1.50859e-08	3.62566e-07	1.74259e-06	4.07718e-06	1.07217e-05	6.09719e-05	9.2971e-05	8.53821e-05	0.000100126	0.000105108	0.000146649	0.00014577	0.000172771	0.000256555	0.000628105	0.000660975	0.000806931	0.000987183	0.00121171	0.00159636	0.00213488	0.00248396	0.0030822	0.00419628	0.0051648	0.00649498	0.00823183	0.0105426	0.0140742	0.0186324	0.027375	0.0496685	0.0398934	0.0275479	0.0223087	0.0191929	0.0169552	0.0153565	0.0140673	0.0130942	0.0122341	0.011462	0.010829	0.0101149	0.00922046	0.00817509	0.00657073	0.00375617	0	
2.25035e-06	3.64797e-06	5.44333e-06	6.289e-06	5.97423e-06	7.2678e-06	1.12752e-05	1.32017e-05	6.60707e-05	6.29586e-05	6.69019e-05	0.000151133	0.000199566	0.000305902	0.000284965	0.00028894	0.000466002	0.000598316	0.000642981	0.000742829	0.000946007	0.00147035	0.00184788	0.00228516	0.00278334	0.00329209	0.00394449	0.00545692	0.00684678	0.00868632	0.0125561	0.0173678	0.0258731	0.0499008	0.039921	0.0280844	0.0228431	0.019589	0.0174013	0.0156677	0.0143873	0.013313	0.0124326	0.0116217	0.0108421	0.00999141	0.0087395	0.007051	0.00408385	0	
3.07437e-16	4.76486e-10	7.44223e-08	1.14346e-06	3.058e-06	6.88763e-06	1.02572e-05	1.76589e-05	2.37351e-05	7.05189e-05	6.93042e-05	8.36427e-05	9.85506e-05	0.000115117	0.000152609	0.000182377	0.000371672	0.000325554	0.000421548	0.000616348	0.000932702	0.0011997	0.00133613	0.00154268	0.00213825	0.00285806	0.00342228	0.00462824	0.00580922	0.00718205	0.0102857	0.0128162	0.0182441	0.0262499	0.0490691	0.0381664	0.0272536	0.0224127	0.0192577	0.0171758	0.0155069	0.0143247	0.0132097	0.0122673	0.0114811	0.0104813	0.00926807	0.00754323	0.00443629	0	
1.6493e-05	1.2485e-05	1.00302e-05	8.45573e-06	8.31689e-06	8.29072e-06	8.71452e-06	1.00025e-05	1.16529e-05	1.7819e-05	3.44774e-05	0.000130178	0.00013203	0.000169199	0.000184391	0.000205428	0.000247968	0.000343152	0.000427273	0.000512992	0.000663307	0.000947564	0.00121739	0.00155383	0.00192195	0.00254744	0.00284134	0.00412879	0.00489688	0.00554415	0.00698252	0.00978369	0.0127454	0.0177432	0.0262797	0.0475731	0.0378862	0.0272287	0.0223891	0.0193362	0.0171593	0.0155613	0.0142676	0.0131655	0.0121016	0.0110503	0.00975427	0.00777549	0.00455439	0	
4.8387e-15	1.64533e-08	1.08196e-06	5.82308e-06	1.18639e-05	3.74647e-05	3.35058e-05	3.05836e-05	2.6699e-05	2.58112e-05	2.69252e-05	2.62189e-05	3.63611e-05	7.21545e-05	0.000116126	0.000121252	0.000167242	0.000178237	0.00023262	0.000271074	0.000413636	0.000648533	0.000827917	0.000934884	0.00118306	0.00151218	0.00185828	0.00226597	0.00308574	0.00427184	0.00576733	0.00753214	0.00966737	0.0141669	0.018015	0.0257255	0.0464755	0.0360459	0.026218	0.0217093	0.0188379	0.0168639	0.0153201	0.0140045	0.0128885	0.011755	0.0103615	0.00838311	0.00465809	0	
7.40773e-18	7.16382e-10	7.94702e-08	7.00311e-07	2.64782e-06	7.51464e-06	1.38712e-05	1.80002e-05	1.78153e-05	2.20174e-05	2.2681e-05	2.57049e-05	3.66888e-05	5.14199e-05	7.86095e-05	0.000101188	0.000154039	0.00018126	0.00021202	0.000243466	0.000319	0.000564305	0.000641226	0.000780145	0.00105162	0.00142032	0.00171715	0.00186261	0.00249613	0.0030856	0.00415085	0.00567592	0.00770142	0.00961602	0.0121774	0.0164356	0.0245611	0.0467015	0.037348	0.0267951	0.0219716	0.018926	0.016851	0.0151736	0.0138036	0.0124764	0.0108761	0.00869833	0.00488291	0	
1.01745e-07	2.3601e-06	6.58716e-06	9.27048e-06	8.68641e-06	8.84571e-06	1.02885e-05	7.60351e-06	9.93277e-06	5.18061e-05	3.40525e-05	5.68927e-05	6.58735e-05	9.72828e-05	0.000121948	0.000185142	0.000160756	0.000181149	0.000235226	0.000270497	0.000315414	0.000404054	0.000480101	0.000623241	0.000798153	0.00104768	0.0013404	0.00176935	0.00223174	0.00273848	0.00339185	0.00428535	0.00544612	0.0073963	0.00938612	0.0124816	0.0168829	0.0265931	0.0494942	0.0352259	0.0253056	0.0208271	0.0180102	0.0160079	0.0143099	0.0129124	0.011159	0.00894846	0.00518437	0	
0	7.11752e-13	2.10359e-09	7.47333e-08	6.02528e-07	1.6865e-06	3.38549e-06	4.1635e-05	2.75758e-05	4.82544e-05	5.67287e-05	5.08209e-05	5.12371e-05	6.19284e-05	7.08505e-05	8.08952e-05	8.78245e-05	0.000142853	0.000175552	0.000237602	0.000388453	0.000469957	0.000465826	0.000514426	0.000600005	0.000753755	0.000943546	0.00129747	0.00168619	0.00203174	0.00242211	0.00319665	0.00428585	0.00569772	0.0075504	0.00982048	0.0127429	0.0169667	0.0246593	0.0460952	0.0352021	0.0258856	0.0213224	0.0184975	0.0162731	0.0143921	0.0124229	0.00992766	0.00576028	0	
4.21893e-16	1.34702e-09	1.76369e-07	1.51014e-06	4.10788e-06	1.13368e-05	1.1918e-05	1.45627e-05	2.40493e-05	2.57102e-05	3.06793e-05	3.3552e-05	3.59068e-05	5.0978e-05	0.000111247	0.000112228	0.000151481	0.000142232	0.000176675	0.000244707	0.000250844	0.000324897	0.000363001	0.000386136	0.000477052	0.000652173	0.000860569	0.00116147	0.00145487	0.00178735	0.00193163	0.00292909	0.0035014	0.00454713	0.0054512	0.00721984	0.00948135	0.0129253	0.0173649	0.0249483	0.0464883	0.0343039	0.0253536	0.0209461	0.0180193	0.0156846	0.0134794	0.0107555	0.00618639	0	
0	0	1.25539e-15	3.20213e-11	2.2132e-09	5.02698e-08	2.57531e-07	8.30523e-07	1.94225e-06	2.88857e-06	4.64256e-06	4.50905e-05	3.48649e-05	4.08853e-05	7.86938e-05	7.71607e-05	0.000104944	9.02378e-05	9.09688e-05	0.000106219	0.000118719	0.000240561	0.000215274	0.000400505	0.000453152	0.000520208	0.000623135	0.000794543	0.00118145	0.00139268	0.00219791	0.00258649	0.00306314	0.00345363	0.0041885	0.00586773	0.00662386	0.00889537	0.012229	0.017852	0.0241626	0.0460866	0.0336322	0.024826	0.0204072	0.0173046	0.0146263	0.0115415	0.00669619	0	
0	0	0	0	0	0	6.40921e-09	6.02586e-08	2.53021e-07	7.36259e-07	1.3655e-06	2.47748e-06	4.62839e-06	6.66622e-06	9.71595e-06	3.6717e-05	7.41612e-05	5.46385e-05	0.000107755	0.000105972	9.92194e-05	0.0002152	0.000225413	0.000329493	0.000408079	0.000555762	0.000635802	0.000844059	0.00116682	0.0013231	0.00163468	0.00184186	0.00250349	0.00296813	0.00365789	0.00460409	0.00550403	0.00735894	0.00963964	0.013141	0.01758	0.0265972	0.0455584	0.031921	0.0237187	0.0194594	0.0161879	0.0127522	0.00722729	0	
0	0	0	0	0	0	1.83121e-17	2.67356e-14	1.79306e-11	3.38837e-10	5.33724e-07	8.42891e-06	7.80083e-06	1.02111e-05	1.25026e-05	1.49368e-05	5.31192e-05	4.528e-05	4.7259e-05	0.000100584	0.000114731	0.000120738	0.000130369	0.000140478	0.000161355	0.000259734	0.000315475	0.000405132	0.000522476	0.000668249	0.000978056	0.00107396	0.0016064	0.00218821	0.00286897	0.00357294	0.00447894	0.00564812	0.0073844	0.00873818	0.0115703	0.0160041	0.02364	0.0454825	0.0324336	0.0240397	0.0191262	0.014506	0.00810578	0	
0	0	0	0	0	0	6.90784e-16	1.31099e-12	1.67039e-10	9.69801e-09	1.11223e-07	4.41675e-07	1.75964e-06	4.02618e-06	7.28846e-06	1.10286e-05	2.209e-05	5.25246e-05	4.12758e-05	3.83507e-05	4.12621e-05	5.76641e-05	0.000128057	0.000106903	0.000111265	0.000240722	0.000300991	0.000366019	0.000517293	0.000569119	0.000704013	0.000928953	0.00123214	0.00179833	0.00221863	0.00290838	0.00362794	0.00466957	0.00616535	0.00797606	0.010089	0.0132308	0.0180037	0.0262897	0.0450312	0.0305915	0.0220665	0.0160982	0.00885576	0	
