  5.33e+16  2.21e+02  9.17e-72  8.11e+38  1.15e+41  0.00e+00  0.00e+00  0.00e+00  1.16e+41  2.89e+39
  7.38e+16  3.05e+02  5.59e-86  1.09e+39  1.18e+41  0.00e+00  0.00e+00  0.00e+00  1.19e+41  2.93e+39
  1.02e+17  4.23e+02 7.47e-102  1.45e+39  1.18e+41  0.00e+00  0.00e+00  0.00e+00  1.19e+41  2.93e+39
  1.42e+17  5.86e+02 1.41e-119  1.94e+39  1.15e+41  0.00e+00  0.00e+00  0.00e+00  1.17e+41  2.90e+39
  1.96e+17  8.11e+02 2.31e-139  2.58e+39  1.11e+41  0.00e+00  0.00e+00  0.00e+00  1.14e+41  2.85e+39
  2.72e+17  1.12e+03 1.91e-161  3.44e+39  1.06e+41  0.00e+00  0.00e+00  0.00e+00  1.10e+41  2.80e+39
  3.76e+17  1.56e+03 4.32e-186  4.57e+39  1.02e+41  0.00e+00  0.00e+00  0.00e+00  1.06e+41  2.77e+39
  5.21e+17  2.15e+03 1.36e-213  6.06e+39  9.77e+40  0.00e+00  0.00e+00  0.00e+00  1.04e+41  2.76e+39
  7.21e+17  2.98e+03 2.83e-244  8.01e+39  9.51e+40  0.00e+00  0.00e+00  0.00e+00  1.03e+41  2.79e+39
  9.99e+17  4.13e+03  0.00e+00  1.06e+40  9.42e+40  0.00e+00  0.00e+00  0.00e+00  1.05e+41  2.86e+39
  1.38e+18  5.72e+03  0.00e+00  1.39e+40  9.48e+40  0.00e+00  0.00e+00  0.00e+00  1.09e+41  2.97e+39
  1.92e+18  7.92e+03  0.00e+00  1.82e+40  9.68e+40  0.00e+00  0.00e+00  0.00e+00  1.15e+41  3.12e+39
  2.65e+18  1.10e+04  0.00e+00  2.38e+40  9.93e+40  0.00e+00  0.00e+00  0.00e+00  1.23e+41  3.31e+39
  3.67e+18  1.52e+04  0.00e+00  3.08e+40  1.02e+41  0.00e+00  0.00e+00  0.00e+00  1.33e+41  3.53e+39
  5.09e+18  2.10e+04  0.00e+00  3.98e+40  1.04e+41  0.00e+00  0.00e+00  0.00e+00  1.44e+41  3.78e+39
  7.05e+18  2.92e+04  0.00e+00  5.09e+40  1.06e+41  0.00e+00  0.00e+00  0.00e+00  1.57e+41  4.08e+39
  9.76e+18  4.04e+04  0.00e+00  6.44e+40  1.07e+41  0.00e+00  0.00e+00  0.00e+00  1.72e+41  4.43e+39
  1.35e+19  5.59e+04  0.00e+00  8.06e+40  1.07e+41  0.00e+00  0.00e+00  0.00e+00  1.88e+41  4.83e+39
  1.87e+19  7.74e+04  0.00e+00  9.92e+40  1.07e+41  0.00e+00  0.00e+00  0.00e+00  2.06e+41  5.29e+39
  2.59e+19  1.07e+05  0.00e+00  1.20e+41  1.05e+41  0.00e+00  0.00e+00  0.00e+00  2.25e+41  5.80e+39
  3.59e+19  1.48e+05  0.00e+00  1.40e+41  1.04e+41  0.00e+00  0.00e+00  0.00e+00  2.44e+41  6.34e+39
  4.97e+19  2.06e+05  0.00e+00  1.59e+41  1.01e+41  0.00e+00  0.00e+00  0.00e+00  2.60e+41  6.81e+39
  6.89e+19  2.85e+05  0.00e+00  1.72e+41  9.76e+40  0.00e+00  0.00e+00  0.00e+00  2.69e+41  7.14e+39
  9.54e+19  3.94e+05  0.00e+00  1.75e+41  9.30e+40  0.00e+00  0.00e+00  0.00e+00  2.68e+41  7.21e+39
  1.32e+20  5.46e+05  0.00e+00  1.67e+41  8.74e+40  0.00e+00  0.00e+00  0.00e+00  2.54e+41  6.92e+39
  1.83e+20  7.56e+05  0.00e+00  1.41e+41  8.08e+40  0.00e+00  0.00e+00  0.00e+00  2.22e+41  6.04e+39
  2.53e+20  1.05e+06  0.00e+00  1.11e+41  7.13e+40  0.00e+00  0.00e+00  0.00e+00  1.82e+41  4.96e+39
  3.51e+20  1.45e+06  0.00e+00  7.56e+40  5.85e+40  0.00e+00  0.00e+00  0.00e+00  1.34e+41  3.63e+39
  4.86e+20  2.01e+06  0.00e+00  4.56e+40  4.46e+40  0.00e+00  0.00e+00  0.00e+00  9.02e+40  2.39e+39
  6.73e+20  2.78e+06  0.00e+00  2.27e+40  2.92e+40  0.00e+00  0.00e+00  0.00e+00  5.19e+40  1.31e+39
  9.32e+20  3.85e+06  0.00e+00  8.88e+39  1.56e+40  0.00e+00  0.00e+00  0.00e+00  2.45e+40  5.71e+38
  1.29e+21  5.34e+06  0.00e+00  2.54e+39  6.11e+39  0.00e+00  0.00e+00  0.00e+00  8.65e+39  1.88e+38
  1.79e+21  7.39e+06  0.00e+00  4.76e+38  1.76e+39  0.00e+00  0.00e+00  0.00e+00  2.23e+39  4.47e+37
  2.47e+21  1.02e+07  0.00e+00  4.83e+37  2.68e+38  0.00e+00  0.00e+00  0.00e+00  3.16e+38  6.11e+36
  3.43e+21  1.42e+07  0.00e+00  2.00e+36  1.66e+37  0.00e+00  0.00e+00  0.00e+00  1.86e+37  3.55e+35
  4.75e+21  1.96e+07  0.00e+00  2.34e+34  3.00e+35  0.00e+00  0.00e+00  0.00e+00  3.23e+35  6.12e+33
  6.57e+21  2.72e+07  0.00e+00  4.64e+31  7.15e+32  0.00e+00  0.00e+00  0.00e+00  7.60e+32  1.44e+31
  9.10e+21  3.76e+07  0.00e+00  7.89e+27  1.57e-35  0.00e+00  0.00e+00  0.00e+00  7.87e+27  1.49e+26
  1.26e+22  5.21e+07  0.00e+00  4.46e+22 2.11e-129  0.00e+00  0.00e+00  0.00e+00  4.45e+22  8.45e+20
  1.75e+22  7.22e+07  0.00e+00  2.26e+15  0.00e+00  0.00e+00  0.00e+00  0.00e+00  2.25e+15  4.29e+13
  2.42e+22  1.00e+08  0.00e+00  1.68e+05  0.00e+00  0.00e+00  0.00e+00  0.00e+00  1.67e+05  3.18e+03
