0	0.0142606	0.00252908	0.0026847	0.00469512	0.00632126	0.00774399	0.00839223	0.0111508	0.0142395	0.0175465	0.0210663	0.0342048	0.0382933	0.0266796	0.0228117	0.0208815	0.019283	0.0181227	0.0171141	0.0163385	0.0157157	0.0151788	0.0147648	0.0143778	0.0139099	0.0134195	0.013057	0.0126686	0.0123843	0.0120939	0.0117895	0.0114544	0.0111732	0.0108262	0.0105557	0.0102557	0.00995373	0.00966219	0.00944944	0.00919859	0.00893591	0.00871054	0.00842224	0.00813442	0.00793552	0.00769187	0.0075149	0.00735124	0.00710026	0.00689698	0.00669503	0.00645371	0.00618141	0.00593769	0.00573203	0.00553459	0.00533873	0.00515719	0.00498848	0.00482998	0.00470838	0.00458079	0.00441682	0.00426608	0.00412582	0.00399841	0.00386833	0.0037549	0.00362948	0.00353363	0.00343834	0.00332588	0.00321672	0.00310806	0.00301622	0.00292454	0.00282634	0.00273229	0.00264411	0.00256094	0.0024828	0.00240721	0.00233476	0.00226446	0.00219662	0.0021518	0.00208808	0.00202678	0.00196875	0.00191336	0.00186723	0.00182177	0.00177199	0.00172435	0.00167908	0.00163463	0.00159208	0.00155149	0.00151194	
0.00151195	0.0138049	0.00222372	0.00337998	0.00379356	0.00507355	0.00660674	0.00706746	0.00919189	0.0115781	0.014105	0.0183045	0.0233318	0.0369834	0.0380768	0.0267542	0.0231382	0.0209661	0.019546	0.0183081	0.0174841	0.016787	0.0161515	0.0156365	0.0151844	0.0145676	0.0140662	0.0136999	0.013213	0.0127246	0.0123024	0.0118627	0.0114944	0.0111671	0.0108168	0.0105012	0.0103217	0.00994978	0.00960484	0.00929482	0.00899112	0.00875831	0.00857669	0.00834908	0.00815696	0.00795976	0.00769249	0.00744945	0.0072125	0.00699762	0.00680628	0.00656516	0.00633614	0.00613937	0.00598812	0.00580565	0.00561798	0.00543549	0.00524275	0.00504041	0.00486095	0.00470405	0.00456516	0.00440236	0.00425867	0.004136	0.0040178	0.00387769	0.00374931	0.00363526	0.00353926	0.00342703	0.00333614	0.00323934	0.00314984	0.0030409	0.00293834	0.00284442	0.00275418	0.00268073	0.00261185	0.00253552	0.00247402	0.00241524	0.00235149	0.002279	0.00221003	0.00214617	0.00208455	0.00202488	0.00196812	0.0019134	0.00186095	0.00181029	0.00176123	0.00171388	0.0016653	0.00162223	0.00158084	0.00154084	
0.000895968	0.00748816	0.0017117	0.00278709	0.00300053	0.00401178	0.00484919	0.0062866	0.00704633	0.0105984	0.0111927	0.0149504	0.0167458	0.01873	0.0325498	0.0408949	0.0281509	0.0242446	0.0217039	0.0200179	0.0185413	0.0175373	0.0166755	0.0158909	0.0151576	0.0145659	0.0140526	0.013565	0.0130048	0.0125859	0.0122057	0.0117769	0.0115017	0.0111513	0.0107798	0.0104231	0.010111	0.00983284	0.00953518	0.00931933	0.00905261	0.00878423	0.00851044	0.00822596	0.00795223	0.00777435	0.00749233	0.00733679	0.00714841	0.00691172	0.0066877	0.00649973	0.00623548	0.00602706	0.00583255	0.00562814	0.00546134	0.0053101	0.0051272	0.00495097	0.00476878	0.00460468	0.00450855	0.00440909	0.00425067	0.00409897	0.00395864	0.00384971	0.00373225	0.00360888	0.00349346	0.00338966	0.00327556	0.0031792	0.00309509	0.00299411	0.00290935	0.00282009	0.00273155	0.00265988	0.00257838	0.00249887	0.00242604	0.00237362	0.00229859	0.00222887	0.0021637	0.00210073	0.00204042	0.0019824	0.00192655	0.00187283	0.00182183	0.00178665	0.00174245	0.00169748	0.00166889	0.00162572	0.00158404	0.00154392	
0	0.013952	0.00178014	0.00207812	0.00298313	0.00393642	0.00461257	0.00507797	0.00627006	0.00757929	0.0107273	0.0119905	0.0148219	0.0181485	0.0238223	0.0412732	0.0398921	0.0286221	0.0245336	0.0220089	0.0202227	0.0187131	0.0176036	0.0167488	0.0159095	0.0152137	0.0146816	0.0141219	0.0135372	0.0129866	0.0125532	0.0121775	0.0118266	0.0114659	0.0111042	0.0107558	0.0104574	0.0101185	0.00977076	0.0094815	0.00923508	0.00899202	0.00871071	0.00841207	0.00812425	0.00793091	0.00765826	0.00741793	0.00718775	0.00701842	0.00678637	0.00653936	0.00630568	0.00609106	0.00586702	0.0056499	0.00544702	0.00525249	0.00507844	0.00495729	0.0047787	0.00458586	0.00441837	0.00426567	0.00411637	0.00399957	0.00389369	0.00376278	0.00362664	0.00350815	0.00343973	0.0033271	0.00323135	0.00313367	0.00304956	0.00295647	0.00285461	0.00275661	0.00266862	0.00260593	0.00254839	0.00248077	0.00240136	0.00232523	0.00225481	0.00218674	0.0021214	0.00205929	0.00200023	0.00194276	0.00188287	0.00182621	0.00177505	0.00173503	0.00169469	0.00164967	0.00160631	0.00156446	0.00152913	0.00148159	
0	0.00710553	0.00104847	0.00145424	0.0020089	0.00246015	0.00269272	0.00297268	0.00495331	0.00586014	0.0071895	0.00725335	0.0100602	0.014062	0.0191399	0.0279055	0.0438633	0.0422612	0.029865	0.0255472	0.0227775	0.020884	0.0194481	0.0184111	0.0174645	0.0166492	0.0159194	0.0152414	0.0146858	0.0140931	0.0135575	0.0131094	0.0126186	0.0121886	0.0117796	0.0113551	0.0109824	0.0106729	0.0103573	0.0100371	0.00971838	0.00942582	0.00910951	0.00882705	0.00850875	0.00818062	0.00788652	0.00762986	0.00740634	0.00717858	0.0069778	0.00672407	0.00654543	0.00632401	0.0060934	0.00589488	0.00571477	0.0054978	0.00531894	0.0051553	0.00498351	0.00482171	0.00464095	0.00447021	0.0043271	0.00417597	0.00405354	0.00392012	0.00378065	0.00365045	0.00352193	0.00340149	0.00327887	0.00319318	0.00312517	0.00302725	0.00294494	0.00286832	0.00277735	0.00268803	0.00259795	0.00251641	0.00243708	0.00235884	0.00228777	0.00222021	0.00217394	0.00210936	0.00204863	0.00198789	0.00192021	0.00186634	0.00181488	0.00176252	0.00171087	0.00166415	0.00161882	0.00157658	0.00154308	0.00151251	
0.00141805	0.00405292	0.00125026	0.00177823	0.002319	0.00238351	0.00351891	0.00372115	0.00488797	0.00501062	0.00608397	0.00649944	0.00851639	0.0131653	0.0174221	0.0206588	0.0246802	0.0399552	0.0409471	0.0292965	0.0248811	0.0221167	0.020022	0.0185685	0.0176575	0.0168647	0.0159414	0.0152041	0.014561	0.0140319	0.0135145	0.0129698	0.0125236	0.0120111	0.0115795	0.0112564	0.0108791	0.0104657	0.0101208	0.00983283	0.00960019	0.00928031	0.00892242	0.00873494	0.00849743	0.00824039	0.00803873	0.00778952	0.00752255	0.0073902	0.00713878	0.00683493	0.00654309	0.00628745	0.00603548	0.00585148	0.00564644	0.00547415	0.00528866	0.00508702	0.00496249	0.00479301	0.00462504	0.00447678	0.00432302	0.00416798	0.00403942	0.00389709	0.00375906	0.00363647	0.00355698	0.00346591	0.00336475	0.0032825	0.00320096	0.00310858	0.00300729	0.00291077	0.002819	0.00273037	0.00264602	0.00256431	0.00248601	0.00241108	0.0023393	0.0022807	0.00222507	0.00216028	0.00209839	0.00203859	0.00197745	0.00191856	0.00186557	0.00181502	0.0017662	0.00171891	0.00168891	0.00167601	0.0016485	0.00160371	
0	0.00849909	0.000968	0.00133871	0.00205971	0.00202663	0.00223849	0.00356112	0.0042441	0.0058157	0.00640915	0.00819016	0.0100989	0.0102848	0.011483	0.0138381	0.0199684	0.0267175	0.0446343	0.0394931	0.0281547	0.0240775	0.0216551	0.0198678	0.0184708	0.0174158	0.0166313	0.0159227	0.0152497	0.0146111	0.014066	0.013571	0.0131868	0.0126938	0.0121656	0.0117346	0.0113484	0.0109786	0.0106896	0.0104046	0.0101215	0.0097739	0.00945	0.00918139	0.00888142	0.00859161	0.00833807	0.00809827	0.00787025	0.00764126	0.00739389	0.00715246	0.00688529	0.0066436	0.00641173	0.00626407	0.00603114	0.00581906	0.00563761	0.00544498	0.00524159	0.00506897	0.00487849	0.00472961	0.00459035	0.00443044	0.00427802	0.00414737	0.00399603	0.00386072	0.00376751	0.00368544	0.00357155	0.00345529	0.00333424	0.00323583	0.00317834	0.00309911	0.00299965	0.00290056	0.00280371	0.00271189	0.00264504	0.00256702	0.00249005	0.0024112	0.00232896	0.00225251	0.00218445	0.00212252	0.00205964	0.00200465	0.00197073	0.00192231	0.0018662	0.00181531	0.00176741	0.0017217	0.00167768	0.0016351	
0.00140202	0.0132104	0.00126622	0.00131834	0.00168148	0.00208368	0.00239281	0.00262586	0.00293594	0.00328206	0.0039112	0.00516948	0.00664202	0.00731014	0.0090285	0.0118425	0.0147784	0.0171013	0.0248755	0.0456089	0.0437495	0.0295844	0.0249239	0.0221083	0.0202162	0.0186986	0.0174578	0.0164954	0.015769	0.0149927	0.0143452	0.0137179	0.0130977	0.0125682	0.0121325	0.0117848	0.0115575	0.0112057	0.0108321	0.0105621	0.0102066	0.00983716	0.00951583	0.009202	0.00887424	0.00860236	0.00835354	0.00813934	0.00786466	0.00760695	0.00743524	0.00725048	0.00700657	0.006795	0.00652468	0.00633004	0.00612139	0.00589543	0.00568167	0.00551652	0.00531647	0.00512873	0.0049939	0.00486828	0.00471981	0.0045582	0.00440156	0.00423996	0.00407431	0.00397918	0.00385093	0.00372213	0.00363572	0.00351334	0.00339741	0.00330316	0.00319548	0.00311139	0.00302406	0.00293288	0.0028394	0.00275837	0.00267164	0.00258963	0.00251159	0.00243686	0.00236582	0.00229716	0.00223059	0.00216319	0.00210082	0.00206469	0.00202211	0.00196376	0.001911	0.00185421	0.00180466	0.00175737	0.00171226	0.00166836	
0.0012775	0.0066614	0.000898735	0.00136519	0.00146446	0.00179553	0.00159627	0.0023429	0.00246675	0.00283884	0.00297973	0.00357138	0.00402413	0.00487844	0.00860425	0.0116243	0.0126904	0.0171825	0.022038	0.0246165	0.0465378	0.0420921	0.0294884	0.0249527	0.0219458	0.0197533	0.0182759	0.0170565	0.0161541	0.0153261	0.0145905	0.0140049	0.013443	0.012922	0.0124508	0.0119827	0.0115157	0.0111547	0.0108014	0.0105074	0.0101727	0.00981187	0.00945153	0.0092046	0.00890566	0.00861491	0.008419	0.00816047	0.00792056	0.00771215	0.00748559	0.00725182	0.00698783	0.00673343	0.00647424	0.00626776	0.00604486	0.00582196	0.00560201	0.00547472	0.00530237	0.00509938	0.00493853	0.00475694	0.00460853	0.00449919	0.00435794	0.00419705	0.0040698	0.00399313	0.00391483	0.00381411	0.00367678	0.00357579	0.00346089	0.00336876	0.00327481	0.00318677	0.00311518	0.00305947	0.00298176	0.00288806	0.00279817	0.00271449	0.00262779	0.002547	0.00246558	0.00240493	0.00232953	0.00225753	0.00219304	0.00213224	0.00208681	0.00205212	0.0020024	0.0019511	0.00190097	0.00185161	0.0018045	0.0017583	
0	0.00552807	0.000995217	0.0011759	0.00142592	0.00187689	0.00196205	0.00262575	0.00267885	0.00282597	0.00321056	0.0037853	0.00409904	0.00585622	0.00590872	0.00738454	0.00836612	0.0100247	0.0143003	0.0183765	0.0282762	0.0482757	0.0443565	0.0301375	0.0251912	0.0224314	0.0202764	0.0186596	0.0173282	0.0162912	0.0155589	0.0149757	0.0144215	0.0139218	0.0132999	0.0127929	0.0122555	0.0118231	0.0113166	0.0108694	0.0105207	0.0103411	0.0100058	0.0097004	0.00939533	0.00909734	0.00879172	0.00851232	0.00831777	0.00805329	0.00776245	0.00749287	0.0072332	0.00695074	0.00674814	0.00650075	0.00627916	0.00604758	0.00583459	0.00561603	0.00543669	0.00524248	0.00508341	0.00491597	0.00473945	0.00458773	0.00446897	0.00435784	0.00424215	0.00410751	0.00397952	0.00386272	0.00373983	0.00364395	0.00353655	0.0034212	0.00331049	0.00322961	0.0031273	0.00304323	0.0029511	0.00286082	0.00277219	0.00268458	0.00261557	0.00253834	0.00246424	0.00239274	0.00232344	0.00225729	0.00220874	0.00214969	0.00208969	0.00203205	0.00197753	0.00192503	0.00187451	0.00182512	0.00177574	0.00172869	
0	0.00338621	0.000738359	0.00102651	0.00146534	0.00175587	0.00220249	0.00229915	0.00230659	0.00261387	0.003972	0.00399254	0.00418363	0.00597261	0.00671861	0.00801882	0.00819773	0.0115996	0.0138713	0.0160595	0.0221698	0.0282761	0.0446663	0.0429746	0.0300048	0.0251324	0.0219786	0.0198899	0.0182623	0.0171396	0.0161715	0.0152965	0.014448	0.0137835	0.0132106	0.0127714	0.0124159	0.0119182	0.011497	0.0110844	0.0106689	0.0102809	0.0100261	0.00967637	0.00932829	0.00902236	0.00869285	0.00847567	0.0082073	0.00795758	0.00772398	0.00740184	0.00707711	0.00678158	0.00652558	0.00633897	0.00618727	0.00600791	0.00579226	0.00558507	0.00540239	0.00519252	0.00503276	0.00488361	0.00476655	0.0046283	0.00449936	0.00434858	0.00418731	0.00407492	0.00393487	0.0038057	0.00369637	0.00359483	0.00348323	0.00337265	0.00325861	0.00315039	0.00304607	0.00294694	0.00284839	0.00276256	0.00270159	0.00262495	0.00257049	0.00250434	0.00244501	0.00237936	0.0023053	0.00223929	0.00217611	0.00213441	0.00207527	0.00201497	0.00196921	0.0019309	0.00188015	0.00182858	0.00178857	0.00175101	
0	0.0047094	0.00100931	0.0010185	0.00117242	0.00150912	0.00187422	0.00202947	0.00237286	0.00272292	0.00325794	0.00303752	0.00399494	0.00537118	0.00492109	0.00633882	0.00785273	0.00814903	0.010761	0.0116413	0.0164686	0.0208641	0.0274799	0.0469583	0.0416266	0.0296432	0.0247185	0.0218255	0.0198188	0.0184113	0.017261	0.0163494	0.0155365	0.0148141	0.0141664	0.0136755	0.013123	0.0126366	0.0121511	0.011694	0.011255	0.0108441	0.0104353	0.0101161	0.00979952	0.00953377	0.00923103	0.00890879	0.00864056	0.00834578	0.00807022	0.00781149	0.00752302	0.00724562	0.00698195	0.00678457	0.00656476	0.00631563	0.00615902	0.00593339	0.0057315	0.00553729	0.00542211	0.00527472	0.00515911	0.00498315	0.00480037	0.00465267	0.00450755	0.0043523	0.00423464	0.00410219	0.00395312	0.00382704	0.00369084	0.00355902	0.00344552	0.00334695	0.00323829	0.00314917	0.00305457	0.00295934	0.0028646	0.00277733	0.00270492	0.00262678	0.00254894	0.00247531	0.00240078	0.00232782	0.0022629	0.00219946	0.00213819	0.00208074	0.00202455	0.00197024	0.00191872	0.00186563	0.00181643	0.00176929	
0.00133745	0.00516236	0.000545053	0.000817674	0.0010788	0.0013053	0.00166851	0.00201476	0.00215456	0.00219815	0.00273805	0.00359709	0.00437068	0.00478534	0.00514796	0.00570786	0.00637741	0.00720406	0.0104677	0.0109244	0.0119456	0.0160705	0.0186905	0.0273995	0.0477945	0.0429269	0.0304154	0.0257281	0.0226449	0.0206066	0.0191356	0.0179075	0.0167051	0.0157473	0.0150509	0.0144147	0.0137843	0.0131406	0.0125428	0.012146	0.0116966	0.0112848	0.0108143	0.0104038	0.00999745	0.00960616	0.00923438	0.00892761	0.00859801	0.00832753	0.00810579	0.00786517	0.0076603	0.00741248	0.00711246	0.00679015	0.00656794	0.00633808	0.00607265	0.00584428	0.00570275	0.00555482	0.00536785	0.00518063	0.00502742	0.00488467	0.00474743	0.00459262	0.00444253	0.00430887	0.00416328	0.00401636	0.00387588	0.00374184	0.00364671	0.00351293	0.0033976	0.00331552	0.00320658	0.00310495	0.00300897	0.00291621	0.00282342	0.00274283	0.00265975	0.00257861	0.0025189	0.00245258	0.00238008	0.00230888	0.00224449	0.00218242	0.00211896	0.00205898	0.0020037	0.00195009	0.00189844	0.00184788	0.00179873	0.00175249	
